1.000000000000000000e+00,6.023347377777099609e-01
2.000000000000000000e+00,5.838598012924194336e-01
3.000000000000000000e+00,5.663114786148071289e-01
4.000000000000000000e+00,5.496949553489685059e-01
5.000000000000000000e+00,5.340119600296020508e-01
6.000000000000000000e+00,5.192596912384033203e-01
7.000000000000000000e+00,5.054306983947753906e-01
8.000000000000000000e+00,4.925132393836975098e-01
9.000000000000000000e+00,4.804906249046325684e-01
1.000000000000000000e+01,4.693415760993957520e-01
1.100000000000000000e+01,4.590400755405426025e-01
1.200000000000000000e+01,4.495561718940734863e-01
1.300000000000000000e+01,4.408564865589141846e-01
1.400000000000000000e+01,4.329047799110412598e-01
1.500000000000000000e+01,4.256628155708312988e-01
1.600000000000000000e+01,4.190912246704101562e-01
1.700000000000000000e+01,4.131497740745544434e-01
1.800000000000000000e+01,4.077981710433959961e-01
1.900000000000000000e+01,4.029968976974487305e-01
2.000000000000000000e+01,3.987066447734832764e-01
2.100000000000000000e+01,3.948889374732971191e-01
2.200000000000000000e+01,3.915061056613922119e-01
2.300000000000000000e+01,3.885210752487182617e-01
2.400000000000000000e+01,3.858974277973175049e-01
2.500000000000000000e+01,3.835990726947784424e-01
2.600000000000000000e+01,3.815905153751373291e-01
2.700000000000000000e+01,3.798364996910095215e-01
2.800000000000000000e+01,3.783026039600372314e-01
2.900000000000000000e+01,3.769547939300537109e-01
3.000000000000000000e+01,3.757604360580444336e-01
3.100000000000000000e+01,3.746883571147918701e-01
3.200000000000000000e+01,3.737090528011322021e-01
3.300000000000000000e+01,3.727957606315612793e-01
3.400000000000000000e+01,3.719243109226226807e-01
3.500000000000000000e+01,3.710739016532897949e-01
3.600000000000000000e+01,3.702270388603210449e-01
3.700000000000000000e+01,3.693697154521942139e-01
3.800000000000000000e+01,3.684914112091064453e-01
3.900000000000000000e+01,3.675850033760070801e-01
4.000000000000000000e+01,3.666459918022155762e-01
4.100000000000000000e+01,3.656726777553558350e-01
4.200000000000000000e+01,3.646653890609741211e-01
4.300000000000000000e+01,3.636261224746704102e-01
4.400000000000000000e+01,3.625581264495849609e-01
4.500000000000000000e+01,3.614654242992401123e-01
4.600000000000000000e+01,3.603526055812835693e-01
4.700000000000000000e+01,3.592244386672973633e-01
4.800000000000000000e+01,3.580855131149291992e-01
4.900000000000000000e+01,3.569405376911163330e-01
5.000000000000000000e+01,3.557937443256378174e-01
5.100000000000000000e+01,3.546489179134368896e-01
5.200000000000000000e+01,3.535094857215881348e-01
5.300000000000000000e+01,3.523783385753631592e-01
5.400000000000000000e+01,3.512578606605529785e-01
5.500000000000000000e+01,3.501500487327575684e-01
5.600000000000000000e+01,3.490560650825500488e-01
5.700000000000000000e+01,3.479768633842468262e-01
5.800000000000000000e+01,3.469127416610717773e-01
5.900000000000000000e+01,3.458635210990905762e-01
6.000000000000000000e+01,3.448288142681121826e-01
6.100000000000000000e+01,3.438077270984649658e-01
6.200000000000000000e+01,3.427991271018981934e-01
6.300000000000000000e+01,3.418017327785491943e-01
6.400000000000000000e+01,3.408140540122985840e-01
6.500000000000000000e+01,3.398347795009613037e-01
6.600000000000000000e+01,3.388624191284179688e-01
6.700000000000000000e+01,3.378956913948059082e-01
6.800000000000000000e+01,3.369334936141967773e-01
6.900000000000000000e+01,3.359746634960174561e-01
7.000000000000000000e+01,3.350184559822082520e-01
7.100000000000000000e+01,3.340640664100646973e-01
7.200000000000000000e+01,3.331110775470733643e-01
7.300000000000000000e+01,3.321589827537536621e-01
7.400000000000000000e+01,3.312075138092041016e-01
7.500000000000000000e+01,3.302566111087799072e-01
7.600000000000000000e+01,3.293060958385467529e-01
7.700000000000000000e+01,3.283559978008270264e-01
7.800000000000000000e+01,3.274064958095550537e-01
7.900000000000000000e+01,3.264576494693756104e-01
8.000000000000000000e+01,3.255097270011901855e-01
8.100000000000000000e+01,3.245628774166107178e-01
8.200000000000000000e+01,3.236173391342163086e-01
8.300000000000000000e+01,3.226734697818756104e-01
8.400000000000000000e+01,3.217313587665557861e-01
8.500000000000000000e+01,3.207913041114807129e-01
8.600000000000000000e+01,3.198534250259399414e-01
8.700000000000000000e+01,3.189179003238677979e-01
8.800000000000000000e+01,3.179848194122314453e-01
8.900000000000000000e+01,3.170541822910308838e-01
9.000000000000000000e+01,3.161260485649108887e-01
9.100000000000000000e+01,3.152004480361938477e-01
9.200000000000000000e+01,3.142773509025573730e-01
9.300000000000000000e+01,3.133565485477447510e-01
9.400000000000000000e+01,3.124380409717559814e-01
9.500000000000000000e+01,3.115218877792358398e-01
9.600000000000000000e+01,3.106078505516052246e-01
9.700000000000000000e+01,3.096960783004760742e-01
9.800000000000000000e+01,3.087863922119140625e-01
9.900000000000000000e+01,3.078787028789520264e-01
1.000000000000000000e+02,3.069731593132019043e-01
1.010000000000000000e+02,3.060695827007293701e-01
1.020000000000000000e+02,3.051680326461791992e-01
1.030000000000000000e+02,3.042685389518737793e-01
1.040000000000000000e+02,3.033710122108459473e-01
1.050000000000000000e+02,3.024754524230957031e-01
1.060000000000000000e+02,3.015820682048797607e-01
1.070000000000000000e+02,3.006907105445861816e-01
1.080000000000000000e+02,2.998014688491821289e-01
1.090000000000000000e+02,2.989143729209899902e-01
1.100000000000000000e+02,2.980294823646545410e-01
1.110000000000000000e+02,2.971468269824981689e-01
1.120000000000000000e+02,2.962664067745208740e-01
1.130000000000000000e+02,2.953883707523345947e-01
1.140000000000000000e+02,2.945126593112945557e-01
1.150000000000000000e+02,2.936393916606903076e-01
1.160000000000000000e+02,2.927685081958770752e-01
1.170000000000000000e+02,2.919001281261444092e-01
1.180000000000000000e+02,2.910342514514923096e-01
1.190000000000000000e+02,2.901708483695983887e-01
1.200000000000000000e+02,2.893100380897521973e-01
1.210000000000000000e+02,2.884518504142761230e-01
1.220000000000000000e+02,2.875962257385253906e-01
1.230000000000000000e+02,2.867433130741119385e-01
1.240000000000000000e+02,2.858930230140686035e-01
1.250000000000000000e+02,2.850454747676849365e-01
1.260000000000000000e+02,2.842006087303161621e-01
