1.000000000000000000e+00,4.230867767333984375e+01
2.000000000000000000e+00,4.230838394165039062e+01
3.000000000000000000e+00,4.230809020996093750e+01
4.000000000000000000e+00,4.230779266357421875e+01
5.000000000000000000e+00,4.230749511718750000e+01
6.000000000000000000e+00,4.230718994140625000e+01
7.000000000000000000e+00,4.230688476562500000e+01
8.000000000000000000e+00,4.230657577514648438e+01
9.000000000000000000e+00,4.230626678466796875e+01
1.000000000000000000e+01,4.230595016479492188e+01
1.100000000000000000e+01,4.230562973022460938e+01
1.200000000000000000e+01,4.230530548095703125e+01
1.300000000000000000e+01,4.230497741699218750e+01
1.400000000000000000e+01,4.230464172363281250e+01
1.500000000000000000e+01,4.230430603027343750e+01
1.600000000000000000e+01,4.230396270751953125e+01
1.700000000000000000e+01,4.230361175537109375e+01
1.800000000000000000e+01,4.230325698852539062e+01
1.900000000000000000e+01,4.230289840698242188e+01
2.000000000000000000e+01,4.230253219604492188e+01
2.100000000000000000e+01,4.230215835571289062e+01
2.200000000000000000e+01,4.230178070068359375e+01
2.300000000000000000e+01,4.230139160156250000e+01
2.400000000000000000e+01,4.230099868774414062e+01
2.500000000000000000e+01,4.230059814453125000e+01
2.600000000000000000e+01,4.230018997192382812e+01
2.700000000000000000e+01,4.229977035522460938e+01
2.800000000000000000e+01,4.229934310913085938e+01
2.900000000000000000e+01,4.229890823364257812e+01
3.000000000000000000e+01,4.229846191406250000e+01
3.100000000000000000e+01,4.229800796508789062e+01
3.200000000000000000e+01,4.229754257202148438e+01
3.300000000000000000e+01,4.229706573486328125e+01
3.400000000000000000e+01,4.229657745361328125e+01
3.500000000000000000e+01,4.229607772827148438e+01
3.600000000000000000e+01,4.229556655883789062e+01
3.700000000000000000e+01,4.229504394531250000e+01
3.800000000000000000e+01,4.229450607299804688e+01
3.900000000000000000e+01,4.229395294189453125e+01
4.000000000000000000e+01,4.229338836669921875e+01
4.100000000000000000e+01,4.229280853271484375e+01
4.200000000000000000e+01,4.229221343994140625e+01
4.300000000000000000e+01,4.229159927368164062e+01
4.400000000000000000e+01,4.229096984863281250e+01
4.500000000000000000e+01,4.229032516479492188e+01
4.600000000000000000e+01,4.228966140747070312e+01
4.700000000000000000e+01,4.228897476196289062e+01
4.800000000000000000e+01,4.228827285766601562e+01
4.900000000000000000e+01,4.228755187988281250e+01
5.000000000000000000e+01,4.228680801391601562e+01
5.100000000000000000e+01,4.228604125976562500e+01
5.200000000000000000e+01,4.228525161743164062e+01
5.300000000000000000e+01,4.228443908691406250e+01
